time_stamp,humidity,temperature,pm2.5_atm
2023-08-19T00:00:00Z,38.833,82.566,31.825499999999998
2023-08-19T01:00:00Z,40.766,81.133,31.579500000000003
2023-08-19T02:00:00Z,41.7,79.633,30.301000000000002
2023-08-19T03:00:00Z,43.534,78.133,28.6035
2023-08-19T04:00:00Z,45.166,76.767,26.391
2023-08-19T05:00:00Z,47.334,75.934,23.756
2023-08-19T06:00:00Z,49.133,75,20.9575
2023-08-19T07:00:00Z,51.233,74.567,19.183
2023-08-19T08:00:00Z,52.7,74.966,16.743000000000002
2023-08-19T09:00:00Z,53.8,75,16.073999999999998
2023-08-19T10:00:00Z,54.133,74.8,15.5195
2023-08-19T11:00:00Z,55.334,74,15.474999999999998
2023-08-19T12:00:00Z,55.966,74.466,15.087
2023-08-19T13:00:00Z,55.666,76.167,14.559999999999999
2023-08-19T14:00:00Z,53.7,79.233,14.7095
2023-08-19T15:00:00Z,50.867,83.2,15.203500000000002
2023-08-19T16:00:00Z,47.533,86.6,17.427
2023-08-19T17:00:00Z,44.35,90.233,16.3535
2023-08-19T18:00:00Z,38.666,95.925,15.5625
2023-08-19T19:00:00Z,33.309,102.308,15.8735
2023-08-19T20:00:00Z,29.267,107.733,15.216999999999999
2023-08-19T21:00:00Z,25.433,113.233,14.245999999999999
2023-08-19T22:00:00Z,27.8,110.033,14.7505
2023-08-19T23:00:00Z,37.534,100.533,15.804000000000002
2023-08-20T00:00:00Z,41.4,97.066,17.156
2023-08-20T01:00:00Z,45.35,94.35,21.941000000000003
2023-08-20T02:00:00Z,49.85,91.758,32.892
2023-08-20T03:00:00Z,52.041,90.5,28.945
2023-08-20T04:00:00Z,53.75,89.416,28.7025
2023-08-20T05:00:00Z,50.683,87.575,28.707
2023-08-20T06:00:00Z,46.492,85.75,35.9965
2023-08-20T07:00:00Z,45.058,83.584,40.7315
2023-08-20T08:00:00Z,45,81,42.352999999999994
2023-08-20T09:00:00Z,40.9,78.892,41.969
2023-08-20T10:00:00Z,43.25,76.459,41.323499999999996
2023-08-20T11:00:00Z,44.667,74.25,31.9585
2023-08-20T12:00:00Z,46.542,73.25,27.6325
2023-08-20T13:00:00Z,46.792,74,23.6575
2023-08-20T14:00:00Z,45.783,76.067,21.8525
2023-08-20T15:00:00Z,42.542,79.242,20.863
2023-08-20T16:00:00Z,39.025,82.666,19.655
2023-08-20T17:00:00Z,35.091,86.084,19.122
2023-08-20T18:00:00Z,34.1,87.858,19.345
2023-08-20T19:00:00Z,34.791,88.166,19.7785
2023-08-20T20:00:00Z,33.666,90,19.966
2023-08-20T21:00:00Z,31.625,93,19.683500000000002
2023-08-20T22:00:00Z,33.011,90.767,20.4075
2023-08-20T23:00:00Z,37.4,86.267,22.641
2023-08-21T00:00:00Z,40.034,84.334,23.9805
2023-08-21T01:00:00Z,42.666,82.133,26.683500000000002
2023-08-21T02:00:00Z,45.067,80.434,27.889000000000003
2023-08-21T03:00:00Z,47.033,79.2,27.579
2023-08-21T04:00:00Z,47.6,78.067,24.93
2023-08-21T05:00:00Z,48.334,76.9,24.037
2023-08-21T06:00:00Z,51.15,75.541,23.381999999999998
2023-08-21T07:00:00Z,54.142,74.367,23.953
