Sensor_ID,Y,X,time_stamp,pm2.5_atm
3088,44.935818,-93.21752,2022-10-03T00:00:00Z,4.0295
145454,44.94475,-93.23892,2022-10-03T00:00:00Z,7.7365
142718,44.99631,-93.29565,2022-10-03T00:00:00Z,7.0265
128195,44.93578,-93.18634,2022-10-03T00:00:00Z,2.6045
113486,44.928123,-93.25389,2022-10-03T00:00:00Z,2.4825
110979,44.997475,-93.25726,2022-10-03T00:00:00Z,7.271
108364,44.878834,-93.35441,2022-10-03T00:00:00Z,6.2775
142720,44.955555,-93.254974,2022-10-03T00:00:00Z,7.822
145470,44.90896,-93.23099,2022-10-03T00:00:00Z,7.302999999999999
85113,44.93642,-93.17899,2022-10-03T00:00:00Z,7.149
61239,45.0043,-93.2546,2022-10-03T00:00:00Z,23.995
54907,45.003338,-93.25568,2022-10-03T00:00:00Z,7.776
145498,44.935925,-93.2779,2022-10-03T00:00:00Z,7.334
43305,44.899097,-93.30169,2022-10-03T00:00:00Z,6.1155
101525,44.893944,-93.30508,2022-10-03T00:00:00Z,6.4865
142726,45.01507,-93.28903,2022-10-03T00:00:00Z,6.8870000000000005
145262,44.97941,-93.302444,2022-10-03T00:00:00Z,1.595
142724,44.937733,-93.24356,2022-10-03T00:00:00Z,3.8445
143916,44.960915,-93.26111,2022-10-03T00:00:00Z,8.1045
143648,45.029537,-93.29194,2022-10-03T00:00:00Z,6.7765
143636,45.009544,-93.29431,2022-10-03T00:00:00Z,7.0435
143284,44.95001,-93.24743,2022-10-03T00:00:00Z,7.8525
143240,44.987465,-93.25782,2022-10-03T00:00:00Z,7.0065
143242,44.96826,-93.21156,2022-10-03T00:00:00Z,6.787
143224,45.008877,-93.249146,2022-10-03T00:00:00Z,9.803
143226,44.91171,-93.227066,2022-10-03T00:00:00Z,7.2955
143214,44.90534,-93.232285,2022-10-03T00:00:00Z,7.073
145250,44.96758,-93.3164,2022-10-03T00:00:00Z,9.74
142748,44.965744,-93.285416,2022-10-03T00:00:00Z,3.598
142744,44.996323,-93.29719,2022-10-03T00:00:00Z,6.302
142732,44.916058,-93.274155,2022-10-03T00:00:00Z,6.1555
142734,44.90432,-93.280624,2022-10-03T00:00:00Z,6.393
21179,44.965965,-93.284615,2022-10-03T00:00:00Z,13.1215
11134,44.92776,-93.32235,2022-10-03T00:00:00Z,15.1145
143942,44.98081,-93.30325,2022-10-03T00:00:00Z,8.4475
5582,44.891655,-93.34291,2022-10-03T00:00:00Z,5.3705
142744,44.996323,-93.29719,2022-10-03T06:00:00Z,5.829000000000001
5582,44.891655,-93.34291,2022-10-03T06:00:00Z,4.5355
113486,44.928123,-93.25389,2022-10-03T06:00:00Z,1.7445
143226,44.91171,-93.227066,2022-10-03T06:00:00Z,6.1275
143636,45.009544,-93.29431,2022-10-03T06:00:00Z,6.243
145470,44.90896,-93.23099,2022-10-03T06:00:00Z,6.328
142734,44.90432,-93.280624,2022-10-03T06:00:00Z,5.368
108364,44.878834,-93.35441,2022-10-03T06:00:00Z,5.505
145454,44.94475,-93.23892,2022-10-03T06:00:00Z,7.198
143224,45.008877,-93.249146,2022-10-03T06:00:00Z,11.768
142720,44.955555,-93.254974,2022-10-03T06:00:00Z,6.7195
61239,45.0043,-93.2546,2022-10-03T06:00:00Z,10.3525
143284,44.95001,-93.24743,2022-10-03T06:00:00Z,6.684
143942,44.98081,-93.30325,2022-10-03T06:00:00Z,7.278499999999999
142724,44.937733,-93.24356,2022-10-03T06:00:00Z,3.093
145262,44.97941,-93.302444,2022-10-03T06:00:00Z,1.2865
143242,44.96826,-93.21156,2022-10-03T06:00:00Z,5.9425
43305,44.899097,-93.30169,2022-10-03T06:00:00Z,5.5585
142726,45.01507,-93.28903,2022-10-03T06:00:00Z,6.6240000000000006
110979,44.997475,-93.25726,2022-10-03T06:00:00Z,6.778499999999999
54907,45.003338,-93.25568,2022-10-03T06:00:00Z,5.853
143240,44.987465,-93.25782,2022-10-03T06:00:00Z,5.996
145498,44.935925,-93.2779,2022-10-03T06:00:00Z,6.3335
143648,45.029537,-93.29194,2022-10-03T06:00:00Z,6.4425
142732,44.916058,-93.274155,2022-10-03T06:00:00Z,5.7095
21179,44.965965,-93.284615,2022-10-03T06:00:00Z,13.2155
101525,44.893944,-93.30508,2022-10-03T06:00:00Z,5.677
142748,44.965744,-93.285416,2022-10-03T06:00:00Z,3.2385
11134,44.92776,-93.32235,2022-10-03T06:00:00Z,14.6605
85113,44.93642,-93.17899,2022-10-03T06:00:00Z,6.872
3088,44.935818,-93.21752,2022-10-03T06:00:00Z,3.1755
145250,44.96758,-93.3164,2022-10-03T06:00:00Z,6.959
143916,44.960915,-93.26111,2022-10-03T06:00:00Z,6.899
143214,44.90534,-93.232285,2022-10-03T06:00:00Z,6.07
128195,44.93578,-93.18634,2022-10-03T06:00:00Z,2.2255000000000003
142718,44.99631,-93.29565,2022-10-03T06:00:00Z,6.2095
85113,44.93642,-93.17899,2022-10-03T12:00:00Z,8.181
43305,44.899097,-93.30169,2022-10-03T12:00:00Z,7.688499999999999
101525,44.893944,-93.30508,2022-10-03T12:00:00Z,7.314
143240,44.987465,-93.25782,2022-10-03T12:00:00Z,7.6825
142720,44.955555,-93.254974,2022-10-03T12:00:00Z,9.279
143224,45.008877,-93.249146,2022-10-03T12:00:00Z,8.127
145262,44.97941,-93.302444,2022-10-03T12:00:00Z,2.463
142718,44.99631,-93.29565,2022-10-03T12:00:00Z,7.8675
143284,44.95001,-93.24743,2022-10-03T12:00:00Z,8.543
54907,45.003338,-93.25568,2022-10-03T12:00:00Z,7.7795
5582,44.891655,-93.34291,2022-10-03T12:00:00Z,6.2055
143242,44.96826,-93.21156,2022-10-03T12:00:00Z,7.3785
110979,44.997475,-93.25726,2022-10-03T12:00:00Z,8.7635
142724,44.937733,-93.24356,2022-10-03T12:00:00Z,3.982
143916,44.960915,-93.26111,2022-10-03T12:00:00Z,9.177
128195,44.93578,-93.18634,2022-10-03T12:00:00Z,3.3680000000000003
61239,45.0043,-93.2546,2022-10-03T12:00:00Z,11.317
