Sensor_ID,Y,X,time_stamp,pm2.5_atm
3088,44.935818,-93.21752,2023-07-03T00:00:00Z,15.0075
174855,45.05947,-93.294075,2023-07-03T00:00:00Z,32.8605
142750,44.921528,-93.32784,2023-07-03T00:00:00Z,34.151
145454,44.94475,-93.23892,2023-07-03T00:00:00Z,37.081
101525,44.893944,-93.30508,2023-07-03T00:00:00Z,29.424
142718,44.99631,-93.29565,2023-07-03T00:00:00Z,36.3915
143240,44.987465,-93.25782,2023-07-03T00:00:00Z,28.926
145470,44.90896,-93.23099,2023-07-03T00:00:00Z,35.861
157935,44.930527,-93.32394,2023-07-03T00:00:00Z,30.1595
108364,44.878834,-93.35441,2023-07-03T00:00:00Z,25.5205
21179,44.965965,-93.284615,2023-07-03T00:00:00Z,25.066000000000003
157861,44.930527,-93.25872,2023-07-03T00:00:00Z,32.703
143668,44.953743,-93.286804,2023-07-03T00:00:00Z,26.6245
143246,44.901524,-93.276825,2023-07-03T00:00:00Z,26.834
182801,44.961143,-93.18576,2023-07-03T00:00:00Z,29.24
142732,44.916058,-93.274155,2023-07-03T00:00:00Z,28.319000000000003
143242,44.96826,-93.21156,2023-07-03T00:00:00Z,28.3585
43305,44.899097,-93.30169,2023-07-03T00:00:00Z,28.8375
166459,44.896046,-93.26775,2023-07-03T00:00:00Z,32.4195
142748,44.965744,-93.285416,2023-07-03T00:00:00Z,26.9345
61239,45.0043,-93.2546,2023-07-03T00:00:00Z,30.837000000000003
174451,44.953358,-93.247055,2023-07-03T00:00:00Z,33.2885
145204,44.967304,-93.21772,2023-07-03T00:00:00Z,29.7795
143226,44.91171,-93.227066,2023-07-03T00:00:00Z,32.1025
143214,44.90534,-93.232285,2023-07-03T00:00:00Z,29.985
145242,45.007458,-93.26463,2023-07-03T00:00:00Z,36.591
168327,44.95194,-93.263916,2023-07-03T00:00:00Z,30.6115
142734,44.90432,-93.280624,2023-07-03T00:00:00Z,27.235
77405,44.966743,-93.17984,2023-07-03T00:00:00Z,30.203
142774,44.953075,-93.31713,2023-07-03T00:00:00Z,31.6745
145250,44.96758,-93.3164,2023-07-03T00:00:00Z,27.6115
143942,44.98081,-93.30325,2023-07-03T00:00:00Z,31.1615
143224,45.008877,-93.249146,2023-07-03T00:00:00Z,31.9615
128195,44.93578,-93.18634,2023-07-03T00:00:00Z,25.8185
85113,44.93642,-93.17899,2023-07-03T00:00:00Z,29.8695
143916,44.960915,-93.26111,2023-07-03T00:00:00Z,32.7615
54907,45.003338,-93.25568,2023-07-03T00:00:00Z,30.306
145498,44.935925,-93.2779,2023-07-03T00:00:00Z,30.548
142744,44.996323,-93.29719,2023-07-03T00:00:00Z,34.3685
143216,44.97844,-93.263535,2023-07-03T00:00:00Z,28.7765
157871,44.934166,-93.27013,2023-07-03T00:00:00Z,1682.381
143634,45.023975,-93.29437,2023-07-03T00:00:00Z,31.228500000000004
143666,44.998505,-93.24864,2023-07-03T00:00:00Z,40.8975
113486,44.928123,-93.25389,2023-07-03T00:00:00Z,27.4985
143660,44.93786,-93.214035,2023-07-03T00:00:00Z,33.035
143656,44.932285,-93.28308,2023-07-03T00:00:00Z,30.6765
142724,44.937733,-93.24356,2023-07-03T00:00:00Z,33.457
