Sensor_ID_1,Sensor_ID_2,Distance
43305,110979,7.445244491550465
43305,113486,3.857110771848596
43305,128195,8.34855900276016
43305,142718,6.7179219302810615
43305,142720,5.0542494317055295
43305,142726,8.046429648879435
43305,142724,4.814158132187616
43305,142734,1.4969602501597576
43305,142732,2.230534896437635
43305,142736,5.251686052344757
43305,142742,1.8075460940910706
43305,142744,6.71306810822855
43305,142750,2.376261568218636
43305,142748,4.731846360105994
43305,142774,3.8722938770829245
43305,142928,5.4940837985893545
43305,142932,5.0730066317648035
43305,143214,4.8063412047964835
43305,143216,6.072339830648268
43305,143226,5.219981774871801
43305,143224,8.394376402783687
43305,143242,7.83584004824254
43305,143240,6.804685173479669
43305,143246,1.7231434067442042
43305,143248,7.858098598645132
43305,143284,5.1319572313994755
43305,143634,8.62789255203186
43305,143636,7.634757557963797
43305,143648,9.021829170796074
43305,143656,2.624366965104569
43305,143660,6.610532603640812
43305,143666,7.771623317734195
43305,143668,3.9063947950011007
43305,143916,5.1003057890321095
43305,143942,5.636950807121873
43305,145202,9.156468185199397
43305,145204,7.461488116028136
43305,145242,7.898910838797641
43305,145250,4.8311580743831195
43305,145262,5.539606885838329
43305,145454,5.3533562874052425
43305,145470,4.923555248434716
43305,145498,3.0239921939228616
43305,145506,3.3477818502035466
43305,145604,6.2230565014244865
43305,157845,3.051048466224714
43305,157861,3.6719287654402923
43305,157871,3.254046070925551
43305,157877,6.402571687099649
43305,157935,2.6560177644143654
43305,161401,5.628886026774744
43305,166459,2.350355167131952
43305,168327,4.480144135043645
43305,174451,5.310965132123314
43305,174855,11.073738162899199
43305,176569,6.282715795209276
43305,182801,9.069112979108539
43305,183325,9.595702360289128
43305,186901,6.585073231978318
43305,188539,6.340464413947401
43305,193171,11.33083876906765
43305,193207,9.517584917906442
43305,194635,5.251628978985933
43305,196233,10.160143130445098
43305,198941,5.524189743649734
54907,61239,0.09975590342312586
54907,77405,5.807973526333271
54907,85113,7.020058524420949
54907,99807,7.509021619602306
54907,101525,8.278790168080379
54907,108364,10.95960336482292
54907,110979,0.41881035674212924
54907,113486,5.189211466368393
54907,128195,6.677176489337681
54907,142718,2.799109744032731
54907,142720,3.296057437821807
54907,142726,2.4384005501289985
54907,142724,4.6014889802026895
54907,142734,7.04285590912066
54907,142732,6.15327883248692
54907,142736,2.7959898335180746
54907,142742,7.9913652557073265
54907,142744,2.903630787022999
54907,142750,7.523958233871113
54907,142748,3.3060191209275933
54907,142774,5.475570944311176
54907,142928,3.223384122180539
54907,142932,3.4275842709407125
54907,143214,6.949074406622927
54907,143216,1.800704256588251
54907,143226,6.620773041696083
54907,143224,0.5908049168892328
54907,143242,3.8876336600442065
54907,143240,1.1047003798978967
54907,143246,7.1721788298234435
54907,143248,0.34352588877921053
54907,143284,3.721902803284482
54907,143634,3.0244139114353183
54907,143636,2.698559244069553
54907,143648,3.085435807959812
54907,143656,5.252442756506459
54907,143660,5.352203252548131
54907,143666,0.5889735172643946
54907,143668,4.038477221860596
54907,143916,2.9498780372157545
54907,143942,3.6303327022166068
54907,145202,1.618666477539126
54907,145204,3.609961228486729
54907,145242,0.6795664174108429
54907,145250,4.8602405945962
54907,145262,3.6231217848312895
54907,145454,4.203033273863935
54907,145470,6.7285192394626545
54907,145498,4.89568455219168
54907,145506,6.0166319106209905
54907,145604,3.0592056549876308
54907,157845,5.225163147541262
54907,157861,5.0263087421186405
54907,157871,4.8739317901154395
54907,157877,7.7130655542443884
54907,157935,6.8837102313723895
54907,161401,4.580392440853885
54907,166459,7.446842463069104
54907,168327,3.5902561689091668
54907,174451,3.4981824130612607
54907,174855,4.690603993492724
54907,176569,3.157488547736662
54907,182801,5.632635204717501
54907,183325,1.9354503485636871
54907,186901,3.759487317582462
54907,188539,1.54319761005034
54907,193171,8.009164437488066
54907,193207,3.479524225696062
54907,194635,3.455319039350059
54907,196233,5.114562536919415
54907,198941,4.887812789141465
61239,77405,5.770455968117153
61239,85113,7.0082546228511395
61239,99807,7.607388844634649
61239,101525,8.370017037253774
61239,108364,11.057889123591508
61239,110979,0.5052240506164203
61239,113486,5.254322038197629
61239,128195,6.670867973573685
61239,142718,2.8844415131845267
61239,142720,3.3621479207979745
61239,142726,2.48818306830463
61239,142724,4.6539855464294835
61239,142734,7.125613783885723
61239,142732,6.233898098058493
61239,142736,2.894949173918739
61239,142742,8.089166901447507
61239,142744,2.988605773251627
61239,142750,7.623002392973943
61239,142748,3.4043141170371167
61239,142774,5.575240097213024
61239,142928,3.2765198831164546
61239,142932,3.4898617077134406
61239,143214,6.9968668559502145
61239,143216,1.8870841975815844
61239,143226,6.662523206899528
61239,143224,0.4910850528010359
61239,143242,3.87186701668601
61239,143240,1.182195304722156
61239,143246,7.25253447216328
61239,143248,0.39734022836044
61239,143284,3.777014496224739
61239,143634,3.0603435679433457
61239,143636,2.7626640165876006
61239,143648,3.1084819804264963
61239,143656,5.341346874433896
61239,143660,5.369116747800217
61239,143666,0.5733560165965526
61239,143668,4.13436758232968
61239,143916,3.0258578661142175
61239,143942,3.7261595051354477
61239,145202,1.5228311113191892
61239,145204,3.602988445679672
61239,145242,0.7252708160268466
61239,145250,4.958134876911561
61239,145262,3.719743601273905
61239,145454,4.2472892652833965
61239,145470,6.77444034982499
61239,145498,4.9822701361406905
61239,145506,6.08390239728228
61239,145604,3.091263460031655
61239,157845,5.30381400792977
61239,157861,5.0962134222774855
61239,157871,4.9544685800927155
61239,157877,7.742759806560832
61239,157935,6.983068404149834
61239,161401,4.674057813161796
61239,166459,7.521400056676514
61239,168327,3.6680994957028044
61239,174451,3.551909545136216
61239,174855,4.678940041119139
61239,176569,3.1865141568271653
61239,182801,5.603951399606118
61239,183325,1.8360415310118283
61239,186901,3.776231003986927
61239,188539,1.63963946066661
61239,193171,8.049244715806575
61239,193207,3.4132018887367663
61239,194635,3.511559826640112
61239,196233,5.057331731623822
61239,198941,4.925042425770905
77405,85113,2.0922649762288237
77405,99807,10.469565258571812
77405,101525,9.991389272378724
77405,108364,13.480961193680509
77405,110979,5.745143473816239
77405,113486,5.760274327470978
77405,128195,2.18213567659899
77405,142718,8.243882034995819
77405,142720,5.239293803113505
77405,142726,8.235739087915615
77405,142724,4.828948486258885
77405,142734,8.17663550101026
77405,142732,7.3849491891987755
77405,142736,7.07474423126765
77405,142742,10.746872549261315
77405,142744,8.347058510960785
77405,142750,10.673630804034438
77405,142748,7.282132968056365
77405,142774,9.516001184982704
77405,142928,4.701848729456088
77405,142932,5.088605313854855
77405,143214,5.569607792237185
77405,143216,5.828729951753588
77405,143226,5.001755932488678
77405,143224,5.594233042290625
77405,143242,2.1902981214534782
77405,143240,5.56511123170024
77405,143246,8.061077199006213
77405,143248,6.150950610209428
77405,143284,4.802564902798445
77405,143634,8.830762018981613
77405,143636,8.429096561281526
77405,143648,8.86218624202917
77405,143656,7.50683895041546
77405,143660,3.087247300684147
77405,143666,5.226555436777016
77405,143668,7.431827650362082
77405,143916,5.619763614548456
77405,143942,8.566974766588148
77405,145202,4.9732748261365085
77405,145204,2.612952723719854
77405,145242,6.487439649738761
77405,145250,9.419017953433995
77405,145262,8.501277716956878
77405,145454,4.348059271252223
77405,145470,5.3225781530553675
77405,145498,7.089559437637571
77405,145506,6.321192807688892
77405,145604,4.004279679066437
77405,157845,6.6755181307609766
77405,157861,5.986552110360601
77405,157871,6.620447417760747
77405,157877,4.909518156613182
77405,157935,10.247977696968286
77405,161401,9.535293310159018
77405,166459,7.7807938667975804
77405,168327,5.888100833792543
77405,174451,4.726992435962766
77405,174855,10.148039857421018
77405,176569,3.877945696682378
77405,182801,0.5620551451249266
77405,183325,5.215392755100776
77405,186901,3.258318531476079
77405,188539,6.1954128130672
77405,193171,13.816797546314872
77405,193207,2.792214456245851
77405,194635,4.830712521469152
77405,196233,1.4088322067424226
77405,198941,4.089877155375345
85113,99807,10.05924792119971
85113,101525,9.17690320746477
85113,108364,12.734350008877879
85113,110979,6.846650595232916
85113,113486,5.197615704244139
85113,128195,0.5088637383382416
85113,142718,9.044661557736148
85113,142720,5.404407868666744
85113,142726,9.329013132901514
85113,142724,4.454454383920781
85113,142734,7.351243869769651
85113,142732,6.7123038627541565
85113,142736,7.548514243946504
85113,142742,10.240469551302036
85113,142744,9.139688302056163
85113,142750,10.317762045972886
85113,142748,7.61397600153389
85113,142774,9.59681628633792
85113,142928,4.931642035133876
85113,142932,5.206670430036647
85113,143214,4.255266879146395
85113,143216,6.511769292006223
85113,143226,3.72825478377107
85113,143224,6.956240659876457
85113,143242,3.14152233438683
85113,143240,6.477424591091885
85113,143246,7.164286903095942
85113,143248,7.346308416245051
85113,143284,4.812618481852355
85113,143634,9.989882320395312
85113,143636,9.418130928452184
85113,143648,10.096471504543654
85113,143656,7.184976905426743
85113,143660,2.41916975209517
85113,143666,6.435392687351311
85113,143668,7.53154265266679
85113,143916,5.9105977719719025
85113,143942,9.100936049570336
85113,145202,6.564111269582517
85113,145204,3.4166192272265152
85113,145242,7.674408791234654
85113,145250,9.718093096021711
85113,145262,9.016389572359827
85113,145454,4.173240908369414
85113,145470,4.055922929199734
85113,145498,6.822123852913637
85113,145506,5.508557084948632
85113,145604,4.442136129110508
85113,157845,6.220470268652331
85113,157861,5.514152402107797
85113,157871,6.288046678075569
85113,157877,3.1574244362831023
85113,157935,10.005776480276145
85113,161401,9.999704996298092
85113,166459,6.725547174369189
85113,168327,5.9545389466250045
85113,174451,4.837768006583616
85113,174855,11.620504557827262
85113,176569,4.303500985315613
85113,182801,1.7679759432172288
85113,183325,6.887968418477989
85113,186901,3.564427661748885
85113,188539,6.972711108227719
85113,193171,14.880612183724294
85113,193207,4.627410152849335
85113,194635,4.951471573614159
85113,196233,3.4921083861100533
85113,198941,3.592212521048083
99807,101525,2.1171670346001896
99807,108364,3.4508251287004152
99807,110979,7.127183088542832
99807,113486,4.862680366152794
99807,128195,9.550759608943613
99807,142718,5.715411521994332
99807,142720,5.3911340662797125
99807,142726,7.087506715645644
99807,142724,5.687638149112499
99807,142734,3.125104933976018
99807,142732,3.421538506686588
99807,142736,4.716499105013158
99807,142742,0.5399859140655341
99807,142744,5.6811723099183675
99807,142750,0.3598487232626002
99807,142748,4.203100226202301
99807,142774,2.4383559718248526
99807,142928,5.913576254940116
99807,142932,5.4873636797193175
99807,143214,6.369210510524746
99807,143216,5.8658967098956944
99807,143226,6.681414467868195
99807,143224,8.08968664761186
99807,143242,8.466915744139532
99807,143240,6.5866655172356525
99807,143246,3.435466242843011
99807,143248,7.42023991559615
99807,143284,5.69662922062358
99807,143634,7.561688186629792
99807,143636,6.60929486971909
99807,143648,7.976389167077952
99807,143656,2.9628027166047777
99807,143660,7.683400669827166
99807,143666,7.57499585208027
99807,143668,3.527322063614357
99807,143916,5.221604376667328
99807,143942,4.533898003996289
99807,145202,8.999524448556642
99807,145204,8.052735746443187
99807,145242,7.374691994386018
99807,145250,3.433411130976784
99807,145262,4.460206305954916
99807,145454,6.125270319379984
99807,145470,6.427742060167099
99807,145498,3.3844111048089824
99807,145506,4.656790351898088
99807,145604,6.673208439904206
99807,157845,3.8511281907302948
99807,157861,4.560632889699913
99807,157871,3.8533657410740596
99807,157877,8.000802688469214
99807,157935,0.8407136499791601
99807,161401,4.216213774794187
99807,166459,4.154704670988324
99807,168327,4.730648208719922
99807,174451,5.812619801388913
99807,174855,9.946331396174577
99807,176569,6.767684564114036
99807,182801,9.96219515615918
99807,183325,9.396733818077006
99807,186901,7.249740881475698
99807,188539,5.975225742939605
99807,193171,9.59092054667328
99807,193207,9.832938341175584
99807,194635,5.723157027824968
99807,196233,10.771038895778647
99807,198941,6.516310965569058
101525,108364,3.5584304997975393
101525,110979,7.865677867081326
101525,113486,4.24535968172711
101525,128195,8.683221902163712
101525,142718,7.090300908650677
101525,142720,5.477332099141048
101525,142726,8.4273479144128
101525,142724,5.208284316619983
101525,142734,1.8323213939612544
101525,142732,2.6221991602097097
101525,142736,5.656652816858822
101525,142742,1.8045261245961355
101525,142744,7.082241327243049
101525,142750,2.466558075989211
101525,142748,5.134566784179352
101525,142774,4.16221691910053
101525,142928,5.913904716220528
101525,142932,5.493945844734687
101525,143214,5.081981897703448
101525,143216,6.494221115218678
101525,143226,5.518556807026914
101525,143224,8.816092824920608
101525,143242,8.238887469718227
101525,143240,7.2271804823820744
101525,143246,2.017717969942642
101525,143248,8.274660150135999
101525,143284,5.546546586335416
101525,143634,8.99889142393201
101525,143636,8.007712660691576
101525,143648,9.395955757282294
101525,143656,3.0488764535721855
101525,143660,6.971926637164327
101525,143666,8.19535695069654
101525,143668,4.312792796762043
101525,143916,5.525733191221288
101525,143942,5.992666851685243
101525,145202,9.581344467028991
101525,145204,7.86810843634688
101525,145242,8.31154294473572
101525,145250,5.138498259654109
101525,145262,5.897579518502867
101525,145454,5.753452152515674
101525,145470,5.214045236721902
101525,145498,3.4494068010206416
101525,145506,3.699842316873035
101525,145604,6.640094987947084
101525,157845,3.464406809553645
101525,157861,4.073194465221262
101525,157871,3.6751959703609804
101525,157877,6.65563492132699
101525,157935,2.8387859537819478
101525,161401,5.939657190219256
101525,166459,2.578810083304898
101525,168327,4.905280425342466
101525,174451,5.727982468412569
101525,174855,11.441893768230377
101525,176569,6.698035917553667
101525,182801,9.445152307342886
101525,183325,10.020193288347986
101525,186901,6.988833873585725
101525,188539,6.75752179773189
101525,193171,11.583113834677889
101525,193207,9.935734025130273
101525,194635,5.670075466320323
101525,196233,10.560691221839313
101525,198941,5.9015170937498835
108364,110979,10.576341268543105
108364,113486,7.721704714766962
108364,128195,12.239476800749497
108364,142718,9.059633990125237
108364,142720,8.662430895820576
108364,142726,10.422514071547877
108364,142724,8.657812438908753
108364,142734,5.3842098337121795
108364,142732,6.1017935554196425
108364,142736,8.16724275978911
108364,142742,2.9788315107298917
108364,142744,9.013424773352856
108364,142750,3.4683767489500195
108364,142748,7.653587852908905
108364,142774,5.729892520003427
108364,142928,9.156551186713097
108364,142932,8.725715428850103
108364,143214,8.619338319632122
108364,143216,9.299644994510937
108364,143226,9.071172817626005
108364,143224,11.539540908925797
108364,143242,11.624039447210246
108364,143240,10.025984284113466
108364,143246,5.575353921709437
108364,143248,10.869997145984206
108364,143284,8.862520910198077
108364,143634,10.833400437974094
108364,143636,9.92267703652432
108364,143648,11.251960001774354
108364,143656,6.147808299969218
108364,143660,10.503086191375148
108364,143666,11.015796863889886
108364,143668,6.959675686322129
108364,143916,8.570936397539887
108364,143942,7.8690125760946374
108364,145202,12.439988772818369
108364,145204,11.230208219317563
108364,145242,10.818871260266006
108364,145250,6.658803334014449
108364,145262,7.808186115695747
108364,145454,9.171707651310667
108364,145470,8.762473081512573
108364,145498,6.584283371614313
108364,145506,7.243257653185466
108364,145604,9.911769235497731
108364,157845,6.831562605729508
108364,157861,7.501415911393572
108364,157871,6.953801361251517
108364,157877,10.159989724921681
108364,157935,4.138668320800338
108364,161401,7.37216734227269
108364,166459,6.093881908344005
108364,168327,8.023825035148453
108364,174451,9.013722724883616
108364,174855,13.135475585253785
108364,176569,9.99013028884235
108364,182801,12.943561761750269
108364,183325,12.842192952083956
108364,186901,10.376912326440566
108364,188539,9.424323495836738
108364,193171,11.973569861952496
108364,193207,13.155971083861582
108364,194635,8.938012912354754
108364,196233,13.952320009898083
108364,198941,9.40208115535
110979,113486,4.78900271786433
110979,128195,6.483355453116268
110979,142718,2.6490609557395284
110979,142720,2.895609712317005
110979,142726,2.5048555147029217
110979,142724,4.2274920371205855
110979,142734,6.624105829793694
110979,142732,5.735139048343497
110979,142736,2.4259753030084448
110979,142742,7.604082471345695
110979,142744,2.7552051204412633
110979,142750,7.151016037914175
110979,142748,2.9259302314037154
110979,142774,5.140985252921364
110979,142928,2.8505006883898463
110979,142932,3.034101529234213
110979,143214,6.584083404788741
110979,143216,1.3823836161845562
110979,143226,6.271279337847868
110979,143224,0.9652227339387248
110979,143242,3.741069297328085
110979,143240,0.6914910911802848
110979,143246,6.754128293856416
110979,143248,0.5746204198954603
110979,143284,3.3432340292933285
110979,143634,3.1451632925704995
110979,143636,2.687582488168839
110979,143648,3.257557089982471
110979,143656,4.836129699759909
110979,143660,5.078876898947704
110979,143666,0.5987695070566394
110979,143668,3.6400951558526695
110979,143916,2.5355660646664435
110979,143942,3.373862430559611
110979,145202,1.9203560640124606
110979,145204,3.430421989557808
110979,145242,0.8558588634668889
110979,145250,4.570545866331866
110979,145262,3.356287304416821
110979,145454,3.8502797108426754
110979,145470,6.36827214858761
110979,145498,4.4775707754153125
110979,145506,5.612578045423965
110979,145604,2.745954041125759
110979,157845,4.8081343824958
110979,157861,4.618647467661421
110979,157871,4.455873211040902
110979,157877,7.396212500447721
110979,157935,6.517143792049235
110979,161401,4.344732085111016
110979,166459,7.033093716274441
110979,168327,3.1740234534272167
110979,174451,3.1231923520577234
110979,174855,4.9730445564822086
110979,176569,2.8531971169667214
110979,182801,5.531665331932825
110979,183325,2.280556195131022
110979,186901,3.4923288099510135
110979,188539,1.152022254011998
110979,193171,8.091422057732174
110979,193207,3.5695283948161642
110979,194635,3.074602829325019
110979,196233,5.147992580224431
110979,198941,4.55290990732288
113486,128195,4.688907302406127
113486,142718,5.51491336229124
113486,142720,1.8935215125513383
113486,142726,6.468178776820537
113486,142724,0.9731214597850254
113486,142734,2.468866483170736
113486,142732,1.6266828979940484
113486,142736,3.644441094869819
113486,142742,5.064473950957264
113486,142744,5.5718808336059364
113486,142750,5.120735763685756
113486,142748,3.3854229870459873
113486,142774,4.689043126737948
113486,142928,2.065550922951199
113486,142932,1.770077806329322
113486,143214,2.1655959089742853
113486,143216,3.533655939358802
113486,143226,2.168967886393866
113486,143224,5.5793822421055745
113486,143242,4.02339489635623
113486,143240,4.1019130149506555
113486,143246,2.422407695877769
113486,143248,5.337041543934103
113486,143284,1.5739753477267757
113486,143634,7.176500349222209
113486,143636,6.269702382516519
113486,143648,7.470869092005321
113486,143656,2.0336601009028357
113486,143660,2.829734669281868
113486,143666,4.867886507473788
113486,143668,2.8768228037027797
113486,143916,2.3159084342433727
113486,143942,4.979547656557783
113486,145202,6.047363856283045
113486,145204,3.6778536207820522
113486,145242,5.521820725855413
113486,145250,5.098511583018322
113486,145262,4.871139120216458
113486,145454,1.5431252412439944
113486,145470,2.0595219930039557
113486,145498,1.7412590978688716
113486,145506,0.8443385429484718
113486,145604,2.6356445069198555
113486,157845,1.0326840561933597
113486,157861,0.37211828241147166
113486,157871,1.1951417228850767
113486,157877,3.596419431234347
113486,157935,4.834345589091606
113486,161401,5.6263786358634045
113486,166459,2.410114935421902
113486,168327,1.7823273234722303
113486,174451,1.8032267898694734
113486,174855,9.473792579728894
113486,176569,2.6506463548801618
113486,182801,5.2218898361386765
113486,183325,6.510591674681468
113486,186901,2.7863345527925873
113486,188539,4.011668378356077
113486,193171,11.309868325327612
113486,193207,5.864659643308744
113486,194635,1.802969545116787
113486,196233,6.329562909065385
113486,198941,1.6859042779538145
128195,142718,8.618089057888724
128195,142720,4.9264084992702095
128195,142726,8.948363736572164
128195,142724,3.948886324579121
128195,142734,6.855433802891056
