time_stamp,pm2.5_atm
2023-07-03T00:00:00Z,31.9615
2023-07-03T06:00:00Z,35.158500000000004
2023-07-03T12:00:00Z,22.614
2023-07-03T18:00:00Z,15.547
2023-07-04T00:00:00Z,13.072
2023-07-04T06:00:00Z,11.6785
2023-07-04T12:00:00Z,13.447
2023-07-04T18:00:00Z,14.7695
2023-07-05T00:00:00Z,20.744999999999997
2023-07-05T06:00:00Z,12.815
2023-07-05T12:00:00Z,8.054
2023-07-05T18:00:00Z,1.6280000000000001
2023-07-06T00:00:00Z,1.0554999999999999
2023-07-06T06:00:00Z,2.6254999999999997
2023-07-06T12:00:00Z,1.6335000000000002
2023-07-06T18:00:00Z,1.166
2023-07-07T00:00:00Z,7.131
2023-07-07T06:00:00Z,5.7715
2023-07-07T12:00:00Z,3.359
2023-07-07T18:00:00Z,3.176
2023-07-08T00:00:00Z,9.5485
2023-07-08T06:00:00Z,7.8405000000000005
2023-07-08T12:00:00Z,7.311
2023-07-08T18:00:00Z,5.1965
2023-07-09T00:00:00Z,8.5555
2023-07-09T06:00:00Z,19.813000000000002
2023-07-09T12:00:00Z,5.959
2023-07-09T18:00:00Z,11.5195
