time_stamp,pm2.5_atm
2023-07-03T00:00:00Z,25.5205
2023-07-03T06:00:00Z,29.9145
2023-07-03T12:00:00Z,20.1905
2023-07-03T18:00:00Z,13.535
2023-07-04T00:00:00Z,16.142
2023-07-04T06:00:00Z,7.3765
2023-07-04T12:00:00Z,10.407499999999999
2023-07-04T18:00:00Z,10.749500000000001
2023-07-05T00:00:00Z,14.6955
2023-07-05T06:00:00Z,8.1785
2023-07-05T12:00:00Z,4.925
2023-07-05T18:00:00Z,1.137
2023-07-06T00:00:00Z,0.6565000000000001
2023-07-06T06:00:00Z,1.072
2023-07-06T12:00:00Z,0.905
2023-07-06T18:00:00Z,1.2705
2023-07-07T00:00:00Z,3.2305
2023-07-07T06:00:00Z,4.029
2023-07-07T12:00:00Z,3.1405
2023-07-07T18:00:00Z,2.4455
2023-07-08T00:00:00Z,4.1805
2023-07-08T06:00:00Z,4.4719999999999995
2023-07-08T12:00:00Z,5.3919999999999995
2023-07-08T18:00:00Z,4.5465
2023-07-09T00:00:00Z,4.9645
2023-07-09T06:00:00Z,4.775
2023-07-09T12:00:00Z,5.311
2023-07-09T18:00:00Z,9.206
