time_stamp,pm2.5_atm
2023-07-05T06:00:00Z,11.6805
2023-07-05T12:00:00Z,6.275
2023-07-05T18:00:00Z,2.2155
2023-07-06T00:00:00Z,1.9665
2023-07-06T06:00:00Z,2.5135
2023-07-06T12:00:00Z,1.605
2023-07-06T18:00:00Z,1.7495
2023-07-07T00:00:00Z,10.748999999999999
2023-07-07T06:00:00Z,9.3925
2023-07-07T12:00:00Z,2.9915000000000003
2023-07-07T18:00:00Z,6.008
2023-07-08T00:00:00Z,8.4485
2023-07-08T06:00:00Z,6.372
2023-07-08T12:00:00Z,7.269
2023-07-08T18:00:00Z,5.627
2023-07-09T00:00:00Z,10.55
2023-07-09T06:00:00Z,13.7
2023-07-09T12:00:00Z,5.7775
2023-07-09T18:00:00Z,15.3525
