time_stamp,pm2.5_atm
2023-07-03T00:00:00Z,27.235
2023-07-03T06:00:00Z,32.675
2023-07-03T12:00:00Z,19.512
2023-07-03T18:00:00Z,13.7775
2023-07-04T00:00:00Z,15.8415
2023-07-05T00:00:00Z,17.955
2023-07-05T06:00:00Z,7.43
2023-07-05T12:00:00Z,6.69
2023-07-05T18:00:00Z,2.0985
2023-07-06T00:00:00Z,0.591
2023-07-06T06:00:00Z,0.7085
2023-07-06T12:00:00Z,0.731
2023-07-06T18:00:00Z,1.0645
2023-07-07T00:00:00Z,3.2835
2023-07-07T06:00:00Z,5.2285
2023-07-07T12:00:00Z,2.247
2023-07-07T18:00:00Z,2.375
2023-07-08T00:00:00Z,4.554
2023-07-08T06:00:00Z,5.3870000000000005
2023-07-08T12:00:00Z,6.3469999999999995
2023-07-08T18:00:00Z,4.9825
2023-07-09T00:00:00Z,4.427
2023-07-09T06:00:00Z,5.734
2023-07-09T12:00:00Z,4.967499999999999
2023-07-09T18:00:00Z,10.818
