time_stamp,pm2.5_atm
2023-07-03T00:00:00Z,30.203
2023-07-03T06:00:00Z,33.827
2023-07-03T12:00:00Z,22.4925
2023-07-03T18:00:00Z,16.322499999999998
2023-07-04T00:00:00Z,15.4555
2023-07-04T06:00:00Z,10.992
2023-07-04T12:00:00Z,11.294
2023-07-04T18:00:00Z,9.7225
2023-07-05T00:00:00Z,19.3565
2023-07-05T06:00:00Z,10.175
2023-07-05T12:00:00Z,7.5505
2023-07-05T18:00:00Z,10.7715
2023-07-06T00:00:00Z,1.292
2023-07-06T06:00:00Z,2.4240000000000004
2023-07-06T12:00:00Z,2.5025
2023-07-06T18:00:00Z,1.795
2023-07-07T00:00:00Z,6.1895
2023-07-07T06:00:00Z,5.3485
2023-07-07T12:00:00Z,2.6494999999999997
2023-07-07T18:00:00Z,3.0415
2023-07-08T00:00:00Z,5.2985
2023-07-08T06:00:00Z,5.185499999999999
2023-07-08T12:00:00Z,6.680999999999999
2023-07-08T18:00:00Z,5.441
2023-07-09T00:00:00Z,6.4505
2023-07-09T06:00:00Z,9.6115
2023-07-09T12:00:00Z,5.4965
2023-07-09T18:00:00Z,12.121
