time_stamp,humidity,temperature,pm2.5_atm
2023-04-12T00:00:00Z,20.1,81.433,20.404
2023-04-12T01:00:00Z,22.733,78.5,24.503
2023-04-12T02:00:00Z,24.666,76,23.168
2023-04-12T03:00:00Z,26.1,75.533,19.598
2023-04-12T04:00:00Z,28.6,74.5,19.9215
2023-04-12T05:00:00Z,30.466,73.633,20.3475
2023-04-12T06:00:00Z,33.166,73.166,17.5795
2023-04-12T07:00:00Z,36.267,71.733,15.7095
2023-04-12T08:00:00Z,38.7,70.333,13.2505
2023-04-12T09:00:00Z,41.166,69.2,11.821000000000002
2023-04-12T10:00:00Z,44.033,67.833,11.3285
2023-04-12T11:00:00Z,47.334,66.5,11.793
2023-04-12T12:00:00Z,49.133,66.233,12.3765
2023-04-12T13:00:00Z,47.2,68.567,12.652000000000001
2023-04-12T14:00:00Z,44.534,70.966,11.049499999999998
2023-04-12T15:00:00Z,38.966,75.534,8.9395
2023-04-12T16:00:00Z,33,80.767,8.493
2023-04-12T17:00:00Z,27.9,86.267,7.5745000000000005
2023-04-12T18:00:00Z,24.566,90.466,7.1555
2023-04-12T19:00:00Z,20.9,95.367,6.8774999999999995
2023-04-12T20:00:00Z,18.9,97.733,6.6555
2023-04-12T21:00:00Z,18.666,98.5,6.292
2023-04-12T22:00:00Z,20.834,95.434,6.9055
2023-04-12T23:00:00Z,24.933,91.1,11.9695
2023-04-13T00:00:00Z,29.433,88.267,9.8915
2023-04-13T01:00:00Z,35.867,82.8,14.5025
2023-04-13T02:00:00Z,40.467,79.2,22.113999999999997
2023-04-13T03:00:00Z,47.658,74.4,26.3875
2023-04-13T04:00:00Z,49.867,72.934,26.542
2023-04-13T05:00:00Z,38.367,75.534,8.925
2023-04-13T06:00:00Z,35.034,74.833,7.1605
2023-04-13T07:00:00Z,36.367,73.133,7.2155000000000005
2023-04-13T08:00:00Z,37.733,71.367,6.813000000000001
2023-04-13T09:00:00Z,39.067,69.8,6.7295
2023-04-13T10:00:00Z,40.133,68.6,9.178999999999998
2023-04-13T11:00:00Z,40.792,67.483,12.8535
2023-04-13T12:00:00Z,39.4,68.4,11.632000000000001
2023-04-13T13:00:00Z,35.6,71.4,9.7425
2023-04-13T14:00:00Z,33.767,73.9,8.7335
2023-04-13T15:00:00Z,31.9,76.9,7.4825
2023-04-13T16:00:00Z,28.334,81.534,7.534
2023-04-13T17:00:00Z,24.3,86.567,7.0805
2023-04-13T18:00:00Z,21.3,91.133,6.333
2023-04-13T19:00:00Z,17.867,96.167,5.515499999999999
2023-04-13T20:00:00Z,14.733,99.033,4.811
2023-04-13T21:00:00Z,12.4,97.8,5.4415
2023-04-13T22:00:00Z,12.067,93.834,3.958
2023-04-13T23:00:00Z,13.666,89.166,3.691
2023-04-14T00:00:00Z,14.8,86.767,3.842
2023-04-14T01:00:00Z,16.733,83.1,4.2490000000000006
2023-04-14T02:00:00Z,19.034,80.334,4.616
2023-04-14T03:00:00Z,22.867,77.2,5.321
2023-04-14T04:00:00Z,26.233,74.1,6.0440000000000005
2023-04-14T05:00:00Z,29.433,71.533,8.005
2023-04-14T06:00:00Z,34,68.6,11.2655
2023-04-14T07:00:00Z,36.9,68.066,13.286999999999999
2023-04-14T08:00:00Z,38.1,68.434,14.6965
2023-04-14T09:00:00Z,39.7,67.7,15.9395
2023-04-14T10:00:00Z,40.7,66.767,13.927
2023-04-14T11:00:00Z,43.1,65.084,14.2315
2023-04-14T12:00:00Z,44.877,64.678,16.2165
2023-04-14T13:00:00Z,40.334,69.7,16.456
2023-04-14T14:00:00Z,36.867,73.466,16.252499999999998
2023-04-14T15:00:00Z,33.9,76.667,14.7255
2023-04-14T16:00:00Z,29.033,82.367,11.876999999999999
2023-04-14T17:00:00Z,24.966,86.3,10.2005
2023-04-14T18:00:00Z,22.333,89.767,9.338
2023-04-14T19:00:00Z,19.7,94.067,8.7195
2023-04-14T20:00:00Z,17.8,95.2,7.609
2023-04-14T21:00:00Z,18.334,92.666,7.455
2023-04-14T22:00:00Z,27.8,84.1,10.6995
2023-04-14T23:00:00Z,33.633,78.867,13.649000000000001
2023-04-15T00:00:00Z,40.233,73.567,12.974499999999999
2023-04-15T01:00:00Z,47.1,67.5,12.869
2023-04-15T02:00:00Z,52.867,64.8,15.397
2023-04-15T03:00:00Z,55.567,65.233,12.992
2023-04-15T04:00:00Z,58.267,64.566,15.554
2023-04-15T05:00:00Z,60.434,63.266,15.657499999999999
