time_stamp,humidity,temperature,pm2.5_atm
2023-04-12T00:00:00Z,16.966,86.167,23.505499999999998
2023-04-12T01:00:00Z,20.334,80.6,30.2595
2023-04-12T02:00:00Z,22.4,77.667,26.09
2023-04-12T03:00:00Z,24.2,76.7,17.959
2023-04-12T04:00:00Z,26.566,75.233,18.302500000000002
2023-04-12T05:00:00Z,27.966,74.934,18.755
2023-04-12T06:00:00Z,30.334,74.367,16.4635
2023-04-12T07:00:00Z,33.067,72.767,14.8575
2023-04-12T08:00:00Z,35.034,71.334,12.5505
2023-04-12T09:00:00Z,37.1,70.4,11.0755
2023-04-12T10:00:00Z,39.767,68.7,10.61
2023-04-12T11:00:00Z,42.266,67.567,10.5625
2023-04-12T12:00:00Z,43.966,67.267,11.574
2023-04-12T13:00:00Z,43,68.8,11.6515
2023-04-12T14:00:00Z,40.267,71.867,10.695
2023-04-12T15:00:00Z,35,76.534,8.471
2023-04-12T16:00:00Z,31.1,80.434,7.9785
2023-04-12T17:00:00Z,27.433,84.633,7.7765
2023-04-12T18:00:00Z,24.1,89.833,7.106
2023-04-12T19:00:00Z,20.834,94.034,6.747
2023-04-12T20:00:00Z,18.467,97.5,6.474
2023-04-12T21:00:00Z,18,98.567,6.0825
2023-04-12T22:00:00Z,18.534,98.233,6.139
2023-04-12T23:00:00Z,20.166,97.1,6.3115000000000006
2023-04-13T00:00:00Z,24.466,93.3,8.693999999999999
2023-04-13T01:00:00Z,31.5,85.733,23.238500000000002
2023-04-13T02:00:00Z,36.567,81.434,25.4075
2023-04-13T03:00:00Z,39.933,78.233,28.183999999999997
2023-04-13T04:00:00Z,41.133,76.4,24.7185
2023-04-13T05:00:00Z,33.433,76.966,7.6365
2023-04-13T06:00:00Z,31.6,76.166,6.766500000000001
2023-04-13T07:00:00Z,32.7,74.333,6.808999999999999
2023-04-13T08:00:00Z,34.133,72.434,6.509
2023-04-13T09:00:00Z,35.6,70.8,6.5175
2023-04-13T10:00:00Z,36.133,69.633,9.048
2023-04-13T11:00:00Z,36.767,68.834,12.550999999999998
2023-04-13T12:00:00Z,35.7,69.3,11.282
2023-04-13T13:00:00Z,33.3,71.6,9.453
2023-04-13T14:00:00Z,31.4,74.066,8.253
2023-04-13T15:00:00Z,29.5,77.233,7.247
2023-04-13T16:00:00Z,27.267,80.867,7.247
2023-04-13T17:00:00Z,24.466,85.3,7.013
2023-04-13T18:00:00Z,21.233,90.267,6.016
2023-04-13T19:00:00Z,17.633,96.367,5.442
2023-04-13T20:00:00Z,13.9,100.733,4.539
2023-04-13T21:00:00Z,11.166,101.3,4.7219999999999995
2023-04-13T22:00:00Z,10.133,98.934,3.973
2023-04-13T23:00:00Z,10.966,95.733,4.114
2023-04-14T00:00:00Z,12.566,91.034,4.082
2023-04-14T01:00:00Z,16.1,84.5,4.8205
2023-04-14T02:00:00Z,18.3,81.367,4.085
2023-04-14T03:00:00Z,21.4,78.433,4.9885
2023-04-14T04:00:00Z,24.334,75.7,5.523
